BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
767,place,"USA,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,15 Feb. 2003,10 February, 2004,16 March, 2004,2002,"
768,place,"USA,Columbia,",date,"20 November, 2003,1 November, 2003,May, 2002,26 December, 2003,2 January, 2004,3 November, 2003,"
769,place,"USA,New Jersey,",date,"20 November, 2003,1 November, 2003,1994,1999,2 January, 2004,1 July, 2003,1993,2001,3 November, 2003,14 September, 2004,"
770,place,"USA,Columbia,231 12th St.,Missouri,",date,"20 November, 2003,1 November, 2003,26 December, 2003,3 November, 2003,"
771,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,1999,2 January, 2004,1993,2001,3 November, 2003,14 September, 2004,"
772,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,231 12th St.,Missouri,",date,"20 November, 2003,1 November, 2003,3 November, 2003,"
773,place,"USA,New Jersey,Columbia,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1 November, 2003,2 January, 2004,3 November, 2003,"
774,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1993,2001,3 November, 2003,"
775,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,3 November, 2003,"
776,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2001,3 November, 2003,"
777,place,"USA,Canada,London,UK,Detroit,Michigan,Montreal,Toronto,Gizab,Qalat,",date,"12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
778,place,"USA,Canada,London,UK,Montreal,",date,"12 December, 2002,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
779,place,"USA,Canada,London,UK,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,1 May, 2003,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
780,place,"USA,Canada,London,UK,Detroit,Michigan,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
781,place,"USA,Canada,London,UK,Detroit,Michigan,Toronto,",date,"1 November, 2003,12 December, 2002,2000-2001,March 2002,26 November, 2002,1999-2000,23 October, 2000,"
782,place,"USA,New Jersey,Newark,Detroit,Michigan,2116 27th St.,Laurel,Maryland,Baltimore,",date,"1994,21 January, 2002,June 20 to July 2, 2000,"
783,place,"USA,Detroit,Michigan,Maryland,",date,"1997,1994,1999,21 January, 2002,June 20 to July 2, 2000,16 February, 2004,1995,"
784,place,"USA,Newark,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,"
785,place,"USA,Newark,Detroit,Michigan,",date,"1 November, 2003,1994,1992,1 July, 2003,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,"
786,place,"USA,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,21 January, 2002,June 20 to July 2, 2000,2002,10 August, 2001,"
787,place,"USA,New Jersey,Newark,Detroit,Michigan,",date,"1 November, 2003,1994,1992,1 July, 2003,21 January, 2002,June 20 to July 2, 2000,"
788,place,"USA,New Jersey,Detroit,Michigan,",date,"1 November, 2003,1994,1999,1992,1 July, 2003,21 January, 2002,June 20 to July 2, 2000,"
789,place,"USA,New Jersey,Newark,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,21 January, 2002,June 20 to July 2, 2000,"
790,place,"USA,New Jersey,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,21 January, 2002,June 20 to July 2, 2000,"
791,place,"USA,New Jersey,Detroit,Michigan,2116 27th St.,Laurel,Maryland,",date,"1994,1999,21 January, 2002,June 20 to July 2, 2000,"
792,place,"USA,Florida,Miami,Pakistan,Bahamas,631 Nishtar Rd.,Karachi,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,"
793,place,"USA,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1998,1999,1996,1993,1993 - 1998,July 17, 1999,1 May, 2003,"
794,place,"USA,Florida,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1998,1999,1 May, 2003,"
795,place,"USA,Pakistan,Bahamas,Nassau,London,UK,",date,"4 February, 2004,5 February,7 February,1993,"
796,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,"
797,place,"USA,Afghanistan,Maryland,",date,"1997,1994,1999,2001,16 February, 2004,1995,"
798,place,"USA,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,16 February, 2004,1995,"
799,place,"USA,Detroit,Michigan,Afghanistan,Maryland,",date,"1997,1994,1999,16 February, 2004,1995,"
800,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,16 February, 2004,1995,"
801,place,"USA,Virginia,Cuba,Havana,Laurel,",date,"2002,1991,"
802,place,"USA,Cuba,New Jersey,Havana,Columbia,Caribbean,",date,"1992,1991,"
803,place,"USA,Cuba,New Jersey,Calamar,Columbia,224 Paulson Ave.,Clifton,",date,"2 January, 2004,1991,"
804,place,"USA,New York,Virginia,New Jersey,Columbia,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1991,"
805,place,"USA,Windsor,Ontario,Canada,Virginia,Newark,London,UK,Detroit,Michigan,Heathrow Airport,Laurel,Dulles International Airport,Dulles,Herndon,Roanoke,",date,"1 November, 2003,2002,10 August, 2001,"
806,place,"USA,Canada,London,UK,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,1 May, 2003,"
807,place,"USA,Newark,UK,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,2002,10 August, 2001,"
808,place,"USA,UK,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,2002,10 August, 2001,"
809,place,"USA,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,"
810,place,"USA,Windsor,Ontario,Canada,Newark,Detroit,Michigan,",date,"1 November, 2003,1992,1 July, 2003,2002,10 August, 2001,"
811,place,"USA,Virginia,London,UK,Detroit,Michigan,Laurel,",date,"1 November, 2003,1999,2002,10 August, 2001,"
812,place,"USA,Cuba,Bahamas,Nassau,Freeport,",date,"1993,1 December, 2004,"
813,place,"USA,Bahamas,Nassau,Texas,Freeport,",date,"1999,1 December, 2004,"
814,place,"USA,Cuba,",date,"23 October, 2003,May, 2002,26 December, 2003,2 January, 2004,1993,2002,"
815,place,"USA,Texas,Houston,Columbia,231 12th St.,Missouri,",date,"20 November, 2003,26 December, 2003,"
816,place,"USA,Texas,Houston,Columbia,",date,"20 November, 2003,May, 2002,26 December, 2003,2 January, 2004,"
817,place,"USA,Buenos Aires,Argentina,Columbia,231 12th St.,Missouri,",date,"1 November, 2003,26 December, 2003,"
818,place,"USA,Buenos Aires,Argentina,Columbia,",date,"1 November, 2003,May, 2002,26 December, 2003,2 January, 2004,"
819,place,"USA,Cuba,Texas,Houston,Buenos Aires,Argentina,Ojinaga,Mexico,Calamar,Columbia,Chetumal,Cartagena,Guane,Arlington,Presidio,Dallas,Grand Prairie,Mexico City,Ft. Stockton,San Antonio,2727 Robinson Rd.,1212 Pipeline Rd.,Euless,899 Almeda-Genoa Rd.,",date,"May, 2002,26 December, 2003,2 January, 2004,"
820,place,"USA,New Jersey,Texas,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1999,2 January, 2004,"
821,place,"USA,New Jersey,Texas,Houston,Columbia,224 Paulson Ave.,Clifton,",date,"20 November, 2003,2 January, 2004,"
822,place,"USA,New York,Florida,Miami,Bahamas,Nassau,Freeport,Maryland,Baltimore,New York City,NYC,",date,"13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
823,place,"USA,New York,",date,"15 December, 2003,1 November, 2003,1999,2001,2 April, 2003,1 April, 2003,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 September, 2004,"
824,place,"USA,Maryland,",date,"1997,1994,1999,2001,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 September, 2004,"
825,place,"USA,New York,Florida,Maryland,",date,"1999,2001,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 September, 2004,"
826,place,"USA,Florida,",date,"1998,1994,1999,2001,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 September, 2004,"
827,place,"USA,Florida,Maryland,",date,"1994,1999,2001,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,14 September, 2004,"
828,place,"USA,Bahamas,Nassau,Freeport,",date,"1998,1999,1996,1993,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
829,place,"USA,Bahamas,Nassau,",date,"1998,1994,1999,1996,1993,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
830,place,"USA,Florida,Bahamas,Nassau,Maryland,Baltimore,",date,"1994,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
831,place,"USA,Florida,Bahamas,Nassau,",date,"1998,1994,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
832,place,"USA,Florida,Bahamas,Nassau,Maryland,",date,"1994,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
833,place,"USA,Florida,Bahamas,Nassau,Freeport,",date,"1998,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
834,place,"USA,Florida,Bahamas,Nassau,Freeport,",date,"1998,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
835,place,"USA,New York,Florida,Bahamas,Nassau,Freeport,Maryland,",date,"1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,"
836,place,"USA,Peshawar,",date,"May, 2002,2001,"
837,place,"USA,Canada,New Jersey,",date,"1 November, 2003,1992,1 July, 2003,1 May, 2003,"
838,place,"USA,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,1 May, 2003,"
839,place,"USA,Canada,London,UK,Heathrow Airport,Montreal,",date,"12 December, 2002,1 May, 2003,"
840,place,"USA,Florida,Bahamas,New Jersey,Nassau,UK,",date,"1994,1999,1 May, 2003,"
841,place,"USA,New Jersey,UK,",date,"1 November, 2003,1994,1999,1993,1 May, 2003,"
842,place,"USA,Bahamas,New Jersey,Nassau,UK,",date,"1994,1999,1993,1 May, 2003,"
843,place,"USA,Canada,New Jersey,London,UK,Heathrow Airport,",date,"1 November, 2003,1 May, 2003,"
844,place,"USA,New Jersey,London,UK,",date,"1 November, 2003,1999,1993,1 May, 2003,"
845,place,"USA,Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,"
846,place,"USA,Bahamas,New Jersey,Nassau,London,UK,11 Apple St.,",date,"1999,1993,1 May, 2003,"
847,place,"USA,Florida,Bahamas,New Jersey,Nassau,London,UK,11 Apple St.,455 11th St.,Miami Beach,",date,"1999,1 May, 2003,"
848,place,"USA,Virginia,Laurel,",date,"1 November, 2003,1999,2001,2002,14 September, 2004,"
849,place,"USA,Laurel,",date,"1 November, 2003,1994,1999,2001,2002,14 September, 2004,"
850,place,"USA,Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,14 September, 2004,"
851,place,"USA,New Jersey,Laurel,",date,"1 November, 2003,1994,1999,2001,14 September, 2004,"
852,place,"USA,New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,14 September, 2004,"
853,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,14 September, 2004,"
854,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,"
855,place,"USA,London,UK,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,1993,16 May, 2003,1993 - 1998,July 17, 1999,"
856,place,"USA,New Jersey,Buenos Aires,Argentina,Columbia,224 Paulson Ave.,Clifton,",date,"1 November, 2003,2 January, 2004,"
857,place,"USA,Pakistan,Cuba,New Jersey,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,1993,"
858,place,"USA,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,23 October, 2003,12 December, 2002,1994,1999,1996,1 July, 2003,2002,"
859,place,"USA,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1 July, 2003,2002,"
860,place,"USA,Canada,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,12 December, 2002,1 July, 2003,2002,2 April, 2003,1 April, 2003,"
861,place,"USA,New York,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,1999,"
862,place,"USA,Canada,New York,Paris,France,Buffalo,",date,"15 December, 2003,1 November, 2003,2 April, 2003,1 April, 2003,"
863,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,5 March, 2004,1997,1 July, 2003,2002,"
864,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",date,"15 December, 2003,5 March, 2004,1 July, 2003,"
865,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,1997,23 October, 2003,"
866,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,1997,"
867,place,"USA,Windsor,Ontario,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,"
868,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,"
869,place,"USA,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,1998,1994,1999,1996,1993,2001,16 May, 2003,2002,2 April, 2003,1 April, 2003,"
870,place,"USA,London,UK,Afghanistan,",date,"1 November, 2003,12 December, 2002,1998,1999,1996,1993,16 May, 2003,2002,"
871,place,"USA,UK,Afghanistan,",date,"1 November, 2003,12 December, 2002,1998,1994,1999,1996,1993,16 May, 2003,2002,"
872,place,"USA,Canada,Afghanistan,Montreal,",date,"12 December, 2002,2 April, 2003,1 April, 2003,"
873,place,"USA,Canada,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,2 April, 2003,1 April, 2003,"
874,place,"USA,London,UK,Afghanistan,",date,"12 December, 2002,1998,1999,"
875,place,"USA,Canada,Detroit,Michigan,",date,"5 March, 2004,1997,12 December, 2002,1 July, 2003,"
876,place,"USA,Detroit,Michigan,",date,"5 March, 2004,1997,12 December, 2002,1994,1 July, 2003,"
877,place,"USA,London,UK,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,12 December, 2002,1999,1996,2002,"
878,place,"USA,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,1994,1999,1996,2002,"
879,place,"USA,UK,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,12 December, 2002,1994,1999,1996,2002,"
880,place,"USA,UK,Detroit,Michigan,Afghanistan,",date,"12 December, 2002,1994,"
881,place,"USA,Detroit,Michigan,Afghanistan,",date,"1997,12 December, 2002,1994,"
882,place,"USA,Canada,Detroit,Michigan,Afghanistan,",date,"1997,12 December, 2002,"
883,place,"USA,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,"
884,place,"USA,Canada,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,"
885,place,"USA,London,UK,Detroit,Michigan,Afghanistan,",date,"12 December, 2002,1999,"
886,place,"USA,Canada,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,Toronto,",date,"1 November, 2003,12 December, 2002,"
887,place,"USA,Morocco,",date,"5 March, 2004,23 October, 2003,1 July, 2003,16 May, 2003,"
888,place,"USA,Morocco,Casablanca,",date,"23 October, 2003,16 May, 2003,"
889,place,"USA,Chicago,Illinois,Caribbean,",date,"1992,16 May, 2003,"
890,place,"USA,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,1993,16 May, 2003,2 April, 2003,1 April, 2003,"
891,place,"USA,Chicago,Illinois,",date,"1998,1999,1996,1 July, 2003,1993,16 May, 2003,2 April, 2003,1 April, 2003,"
892,place,"USA,Morocco,Chicago,Illinois,",date,"1 July, 2003,16 May, 2003,"
893,place,"USA,London,UK,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,1993,16 May, 2003,"
894,place,"USA,London,UK,Texas,Afghanistan,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",date,"1999,16 May, 2003,"
895,place,"USA,Canada,New York,Paris,France,Buffalo,Afghanistan,Montreal,Quebec,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,175 Rue Durocher,Walden Ave.,Schiller Park,",date,"2 April, 2003,1 April, 2003,"
896,place,"USA,Canada,",date,"1 November, 2003,5 March, 2004,1 July, 2003,2 April, 2003,1 April, 2003,"
897,place,"USA,Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,"
898,place,"USA,Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,"
899,place,"USA,New York,Afghanistan,Pakhtia,",date,"2001,2 April, 2003,1 April, 2003,"
900,place,"USA,New York,Afghanistan,",date,"1 November, 2003,1999,2001,2 April, 2003,1 April, 2003,"
901,place,"USA,Canada,Chicago,Illinois,",date,"1 July, 2003,2 April, 2003,1 April, 2003,"
902,place,"USA,New York,Afghanistan,Chicago,Illinois,",date,"1999,2 April, 2003,1 April, 2003,"
903,place,"USA,Canada,New York,Paris,France,Buffalo,Afghanistan,",date,"1 November, 2003,2 April, 2003,1 April, 2003,"
904,place,"USA,Morocco,Detroit,Michigan,",date,"5 March, 2004,23 October, 2003,1 July, 2003,"
905,place,"USA,New Jersey,Chicago,Illinois,",date,"1999,1 July, 2003,1993,"
906,place,"USA,New Jersey,Chicago,Illinois,",date,"1999,1992,1 July, 2003,1993,"
907,place,"USA,Detroit,Michigan,Chicago,Illinois,",date,"1999,1996,1 July, 2003,"
908,place,"USA,Detroit,Michigan,Chicago,Illinois,",date,"1999,1996,1992,1 July, 2003,"
909,place,"USA,New Jersey,Detroit,Michigan,Chicago,Illinois,",date,"1999,1 July, 2003,"
910,place,"USA,New Jersey,Detroit,Michigan,",date,"1 November, 2003,1994,1999,1 July, 2003,"
911,place,"USA,New Jersey,Detroit,Michigan,Chicago,Illinois,",date,"1999,1992,1 July, 2003,"
912,place,"USA,Windsor,Ontario,Canada,Newark,Detroit,Michigan,",date,"1 November, 2003,1 July, 2003,2002,"
913,place,"USA,Newark,Detroit,Michigan,",date,"1 November, 2003,1994,1 July, 2003,2002,"
914,place,"USA,New Jersey,Newark,Detroit,Michigan,",date,"1994,1 July, 2003,"
915,place,"USA,New Jersey,Newark,Detroit,Michigan,",date,"1 November, 2003,1994,1 July, 2003,"
916,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"5 March, 2004,1997,1 July, 2003,"
917,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",date,"1 November, 2003,1 July, 2003,"
918,place,"USA,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",date,"1 November, 2003,1992,1 July, 2003,"
919,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",date,"1 November, 2003,5 March, 2004,1 July, 2003,"
920,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",date,"1992,1 July, 2003,"
921,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",date,"5 March, 2004,1 July, 2003,"
922,place,"USA,Cuba,Havana,Detroit,Michigan,",date,"23 October, 2003,2002,"
923,place,"USA,Cuba,Havana,Detroit,Michigan,",date,"23 October, 2003,1992,2002,"
924,place,"USA,Santo Domingo,Dominican Republic,Cuba,Havana,Detroit,Michigan,",date,"23 October, 2003,1992,"
925,place,"USA,Santo Domingo,Dominican Republic,Detroit,Michigan,",date,"1 November, 2003,23 October, 2003,1992,"
