BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns, Importance, Doc Id
15992,place,"New Jersey,Russia,Chicago,Illinois,",date,"1999,1992,1993,",0.00264108855322594660,CIA_10
15993,place,"New York,Virginia,Florida,Pakistan,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"2001,17 September, 2004,",0.01075905523234105100,FBI_35
15994,place,"Florida,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,",0.00698566144501386760,CIA_10
15995,place,"Santo Domingo,Dominican Republic,65 Avenue San Martin,Detroit,Michigan,",date,"1 November, 2003,23 October, 2003,",0.07296142349260334000,CIA_23
15996,place,"Santo Domingo,Dominican Republic,Cuba,Havana,Detroit,Michigan,",date,"23 October, 2003,1992,",0.15851924177402635000,CIA_03
15997,place,"Santo Domingo,Dominican Republic,Detroit,Michigan,",date,"1 November, 2003,23 October, 2003,1992,",0.08324131693346924000,FBI_08
15998,place,"Cuba,Havana,Detroit,Michigan,",date,"23 October, 2003,1992,2002,",0.11561234374545878000,FBI_23
15999,place,"Morocco,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"5 March, 2004,23 October, 2003,",0.02225438710938869000,FBI_23
16000,place,"Florida,Bahamas,New Jersey,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,2116 27th St.,Laurel,Maryland,",date,"1994,1999,",0.02724988333323361300,FBI_20
16001,place,"New Jersey,Newark,UK,Detroit,Michigan,Afghanistan,Laurel,",date,"1 November, 2003,1994,",0.07905644843911036000,FBI_08
16002,place,"New Jersey,UK,Detroit,Michigan,Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,",0.03692966550802831000,FBI_20
16003,place,"Florida,New Jersey,Afghanistan,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,",0.04171071154942138000,FBI_35
16004,place,"New Jersey,Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,2001,",0.43601826879573650000,FBI_35
16005,place,"Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,Maryland,",date,"1997,1994,1999,",0.01155189111262376000,FBI_20
16006,place,"Newark,UK,Detroit,Michigan,Afghanistan,Laurel,",date,"1 November, 2003,1994,2002,",0.10448640607437848000,FBI_08
16007,place,"UK,Detroit,Michigan,Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,2002,",0.09396187237564234000,FBI_08
16008,place,"Afghanistan,Laurel,",date,"1 November, 2003,1994,1999,2001,2002,",0.15494500149617604000,FBI_08
16009,place,"Bahamas,New Jersey,Nassau,UK,Afghanistan,",date,"1994,1999,1993,",0.00407356322138129600,CIA_10
16010,place,"New Jersey,UK,Afghanistan,",date,"1 November, 2003,1994,1999,1993,",0.02499651697684755000,CIA_10
16011,place,"New Jersey,Afghanistan,",date,"1 November, 2003,1994,1999,1993,2001,",0.00918409864482158000,FBI_14
16012,place,"Florida,Bahamas,Nassau,UK,Afghanistan,65 West End Ave.,Syria,Tampa,Saudi Arabia,Riyadh,",date,"1998,1994,",0.00655445025662920100,FBI_21
16013,place,"Florida,Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,",0.00836956793572817300,FBI_21
16014,place,"Cuba,Texas,Houston,Buenos Aires,Argentina,Ojinaga,Mexico,Calamar,Columbia,Chetumal,Cartagena,Guane,Arlington,Presidio,Dallas,Grand Prairie,Mexico City,Ft. Stockton,San Antonio,2727 Robinson Rd.,1212 Pipeline Rd.,Euless,899 Almeda-Genoa Rd.,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,",0.00137409315515855700,FBI_19
16015,place,"Buenos Aires,Argentina,Columbia,",date,"1 November, 2003,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,",0.00272106469816882270,FBI_19
16016,place,"Cuba,Calamar,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1991,",0.00330100472450886840,FBI_19
16017,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,Chicago,Illinois,Columbus,Ohio,",date,"1992,1 July, 2003,",0.02864884312124111800,CIA_16
16018,place,"New Jersey,Detroit,Michigan,Chicago,Illinois,",date,"1999,1992,1 July, 2003,",0.05342321630914544000,CIA_16
16019,place,"Windsor,Ontario,Canada,New Jersey,Newark,Detroit,Michigan,",date,"1 November, 2003,1992,1 July, 2003,",0.01079471932389507000,CIA_16
16020,place,"New Jersey,Chicago,Illinois,",date,"1999,1992,1 July, 2003,1993,",0.01496826484752254200,CIA_16
16021,place,"Canada,New York,Paris,France,Buffalo,Afghanistan,Montreal,Quebec,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,175 Rue Durocher,Walden Ave.,Schiller Park,",date,"2 April, 2003,1 April, 2003,",0.00715925760307201800,CIA_07
16022,place,"New York,Afghanistan,Chicago,Illinois,",date,"1999,2 April, 2003,1 April, 2003,",0.04805129938028542000,CIA_07
16023,place,"Canada,New York,Paris,France,Buffalo,Afghanistan,",date,"1 November, 2003,2 April, 2003,1 April, 2003,",0.01200182653868610600,FBI_01
16024,place,"New York,Afghanistan,Pakhtia,",date,"2001,2 April, 2003,1 April, 2003,",0.00215971487107824700,CIA_07
16025,place,"New York,Afghanistan,",date,"1 November, 2003,1999,2001,2 April, 2003,1 April, 2003,",0.01028970781563803300,CIA_07
16026,place,"Florida,Bahamas,New Jersey,Nassau,London,UK,11 Apple St.,455 11th St.,Miami Beach,",date,"1999,1 May, 2003,",0.00438344069887368800,FBI_02
16027,place,"Canada,New Jersey,London,UK,Heathrow Airport,",date,"1 November, 2003,1 May, 2003,",0.01306163336939503300,FBI_02
16028,place,"Bahamas,New Jersey,Nassau,London,UK,11 Apple St.,",date,"1999,1993,1 May, 2003,",0.00624968609806417700,CIA_10
16029,place,"New Jersey,London,UK,",date,"1 November, 2003,1999,1993,1 May, 2003,",0.00916662691484309400,CIA_10
16030,place,"Florida,Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1 May, 2003,",0.00972207635010708400,CIA_10
16031,place,"Florida,Bahamas,New Jersey,Nassau,UK,",date,"1994,1999,1 May, 2003,",0.00011771330295443082,FBI_02
16032,place,"Bahamas,New Jersey,Nassau,UK,",date,"1994,1999,1993,1 May, 2003,",0.00081574602596871470,CIA_10
16033,place,"New Jersey,UK,",date,"1 November, 2003,1994,1999,1993,1 May, 2003,",0.00957564246258164500,CIA_10
16034,place,"Canada,New Jersey,",date,"1 November, 2003,1992,1 July, 2003,1 May, 2003,",0.00475447443448206000,CIA_16
16035,place,"New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",date,"1999,2001,1991,17 September, 2004,14 September, 2004,29 October, 2004,",0.00542401729925498400,FBI_35
16036,place,"New York,Virginia,New Jersey,224 Paulson Ave.,Clifton,Laurel,",date,"1 November, 2003,1999,2001,1991,17 September, 2004,14 September, 2004,29 October, 2004,",0.01023883250859031400,FBI_35
16037,place,"Florida,New Jersey,2116 27th St.,Laurel,Maryland,",date,"1994,1999,2001,1991,17 September, 2004,14 September, 2004,29 October, 2004,",0.00529944396922374500,FBI_35
16038,place,"Florida,New Jersey,455 11th St.,Miami Beach,",date,"1999,2001,1991,1 May, 2003,17 September, 2004,14 September, 2004,29 October, 2004,",0.00202880561225266500,FBI_35
16039,place,"Florida,New Jersey,",date,"1994,1999,2001,1991,1 May, 2003,17 September, 2004,14 September, 2004,29 October, 2004,",0.00058879292194320420,FBI_35
16040,place,"Bahamas,Nassau,London,UK,Detroit,Michigan,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1999,1996,",0.02248611836243034600,CIA_10
16041,place,"Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Saudi Arabia,Riyadh,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,",0.00343655523762296100,CIA_10
16042,place,"Bahamas,Nassau,UK,Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1994,1999,1996,",0.00528350862462808500,FBI_20
16043,place,"Detroit,Michigan,Afghanistan,Saudi Arabia,Riyadh,Ann Arbor,",date,"1997,1994,1999,1996,",0.00259309099301441820,FBI_20
16044,place,"Bahamas,Nassau,UK,Afghanistan,Saudi Arabia,Riyadh,",date,"1998,1994,1999,1996,",0.00232806669542561270,CIA_10
16045,place,"Afghanistan,Saudi Arabia,Riyadh,",date,"1997,1998,1994,1999,1996,",0.00547356320191161000,FBI_20
16046,place,"Detroit,Michigan,Chicago,Illinois,",date,"1999,1996,1992,1 July, 2003,",0.01459932828095458200,CIA_16
16047,place,"Windsor,Ontario,Canada,New York,Paris,France,Buffalo,174 Rue Cardinet,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,",0.00525506937556482800,NSA_10
16048,place,"New York,Detroit,Michigan,",date,"15 December, 2003,1 November, 2003,1999,",0.00643125030932366800,FBI_23
16049,place,"811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,",0.00171133745158191900,FBI_23
16050,place,"Windsor,Ontario,Canada,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",date,"15 December, 2003,5 March, 2004,1997,",0.00059797646215348890,FBI_23
16051,place,"Canada,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,Toronto,",date,"1 November, 2003,12 December, 2002,",0.00499019343382044200,FBI_08
16052,place,"Canada,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,",0.01707192412823934500,FBI_08
16053,place,"Canada,London,UK,Heathrow Airport,Montreal,",date,"12 December, 2002,1 May, 2003,",0.00551951930555793500,FBI_02
16054,place,"Bahamas,Nassau,Texas,Freeport,",date,"1999,1 December, 2004,",0.01440669874719576600,CIA_10
16055,place,"Cuba,Bahamas,Nassau,Freeport,",date,"1993,1 December, 2004,",0.00987715777273568900,CIA_10
16056,place,"Cuba,Texas,Houston,Mexico,Columbia,Chetumal,Cartagena,Guane,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,",0.00232919459921342900,FBI_19
16057,place,"Windsor,Ontario,Canada,Virginia,Newark,London,UK,Detroit,Michigan,Heathrow Airport,Laurel,Dulles International Airport,Dulles,Herndon,Roanoke,",date,"1 November, 2003,2002,10 August, 2001,",0.01305900644596098700,FBI_08
16058,place,"Virginia,London,UK,Detroit,Michigan,Laurel,",date,"1 November, 2003,1999,2002,10 August, 2001,",0.01356460245526967600,FBI_08
16059,place,"Newark,UK,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,2002,10 August, 2001,",0.00663652593858258400,FBI_08
16060,place,"UK,Detroit,Michigan,Laurel,",date,"1 November, 2003,1994,1999,2002,10 August, 2001,",0.00357401607209729270,FBI_08
16061,place,"Windsor,Ontario,Canada,Newark,Detroit,Michigan,",date,"1 November, 2003,1992,1 July, 2003,2002,10 August, 2001,",0.00921322265966681600,FBI_08
16062,place,"Virginia,Laurel,",date,"1 November, 2003,1999,2001,2002,10 August, 2001,1991,17 September, 2004,14 September, 2004,29 October, 2004,",0.00060878379421268040,FBI_35
16063,place,"Canada,London,UK,Detroit,Michigan,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,",0.00067156679195812790,FBI_08
16064,place,"Canada,London,UK,Heathrow Airport,",date,"1 November, 2003,12 December, 2002,2002,10 August, 2001,1 May, 2003,",0.00078663822134302930,FBI_08
16065,place,"Cuba,Havana,Moscow,Russia,Columbia,Middle East,Bogota,",date,"1992,28 November, 2004,",0.00393597644613640550,NSA_22
16066,place,"London,UK,Texas,Afghanistan,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",date,"1999,16 May, 2003,",0.01035959360011573300,FBI_06
16067,place,"Chicago,Illinois,Caribbean,",date,"1992,16 May, 2003,",0.01684590971625888500,CIA_16
16068,place,"Morocco,Chicago,Illinois,",date,"1 July, 2003,16 May, 2003,",0.02680608787722594000,CIA_16
16069,place,"Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,",0.00235594425401569500,CIA_10
16070,place,"Bahamas,Nassau,London,UK,11 Apple St.,",date,"1998,1999,1996,1993,1993 - 1998,July 17, 1999,1 May, 2003,",0.00150879979464268380,CIA_10
16071,place,"London,UK,Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,1993,16 May, 2003,1993 - 1998,July 17, 1999,",0.00265593390470748200,CIA_10
16072,place,"Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,",date,"2 January, 2004,3 November, 2003,",0.00306468165239752150,FBI_14
16073,place,"New York,Florida,Miami,Bahamas,Nassau,Freeport,Maryland,Baltimore,New York City,NYC,",date,"13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,",0.02884814895982620000,FBI_41
16074,place,"New York,Florida,Bahamas,Nassau,Freeport,Maryland,",date,"1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,",0.00687972738141011800,FBI_41
16075,place,"Florida,Bahamas,Nassau,Freeport,",date,"1998,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,",0.02257711465823377200,FBI_41
16076,place,"Florida,Bahamas,Nassau,Maryland,Baltimore,",date,"1994,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,",0.01221614894847075500,FBI_41
16077,place,"Florida,Bahamas,Nassau,Maryland,",date,"1994,1999,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,",0.01335711462273916200,FBI_41
16078,place,"New York,Florida,Maryland,",date,"1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",0.02686205094343177000,FBI_35
16079,place,"Florida,Maryland,",date,"1994,1999,2001,1991,13 December, 2004,20 September, 2004,21 November, 2004,19 December, 2004,17 September, 2004,14 September, 2004,29 October, 2004,",0.01397621538408899500,FBI_35
16080,place,"Pakistan,Cuba,Columbia,",date,"2 January, 2004,November 21st,",0.18639393619039135000,FBI_19
16081,place,"Peshawar,Cuba,Columbia,",date,"May, 2002,November 21st,",0.05194786507632260000,FBI_19
16082,place,"Pakistan,Columbia,",date,"2 January, 2004,3 November, 2003,November 21st,",0.06632375397858219000,FBI_14
16083,place,"Peshawar,Afghanistan,",date,"12 March, 2003,2001,",0.06480593606947468000,CIA_19
16084,place,"Peshawar,Texas,Houston,",date,"12 March, 2003,May, 2002,",0.09498109740375880000,FBI_09
16085,place,"Texas,Afghanistan,Chicago,Illinois,",date,"1999,12 March, 2003,16 May, 2003,",0.00851314632908370400,FBI_06
16086,place,"Chicago,Illinois,Amsterdam,Netherlands,Los Angeles,California,235 Buckthorn St.,773 Flaxton St.,Culver City,Inglewood,71 Voorburg straat,Kuala Lumpur,Malaysia,",date,"20 June, 2003,1990s,1974,23 June, 2003,",0.00658277398975298700,CIA_13
16087,place,"Texas,Houston,Columbia,231 12th St.,Missouri,",date,"20 November, 2003,26 December, 2003,",0.00113286447712778860,FBI_13
16088,place,"New Jersey,Texas,Houston,Columbia,224 Paulson Ave.,Clifton,",date,"20 November, 2003,2 January, 2004,",0.00991417331223194000,FBI_10
16089,place,"New Jersey,Texas,224 Paulson Ave.,Clifton,",date,"20 November, 2003,1999,2 January, 2004,",0.03746321224297780000,FBI_10
16090,place,"Cuba,Texas,Houston,Mexico,Columbia,Cartagena,Guane,Victoria,",date,"1 December, 2004,3 December, 2004,",0.01327451726498775500,FBI_37
16091,place,"Cuba,Texas,Houston,Mexico,Columbia,Cartagena,Guane,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,3 December, 2004,",0.00312918724952948940,FBI_19
16092,place,"Cuba,Mexico,Columbia,Ciudad Acuna,",date,"28 November, 2004,3 December, 2004,",0.00057912505109773000,FBI_38
16093,place,"Cuba,Mexico,Columbia,",date,"May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,28 November, 2004,3 December, 2004,",0.00256380142452317400,FBI_19
16094,place,"Texas,Houston,Columbia,",date,"20 November, 2003,May, 2002,26 December, 2003,2 January, 2004,January of 2001,April of 2002,January, 2003,1 December, 2004,3 December, 2004,",0.00350992435156776400,FBI_19
16095,place,"Texas,Houston,Chicago,Illinois,Bellaire,3236 Pine St.,Reliant Stadium,The Galleria Shopping Mall,Denton,Mineral Wells,",date,"12 March, 2003,April, 2000,16 June, 2003,",0.00257393127155374540,FBI_09
16096,place,"Canada,Paris,France,Afghanistan,Montreal,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,",date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.02846282723136451000,CIA_07
16097,place,"Canada,Paris,France,Afghanistan,",date,"1 November, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.08741988632505904000,CIA_07
16098,place,"Canada,Afghanistan,Pakhtia,",date,"2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.21311921818395657000,CIA_07
16099,place,"Afghanistan,Pakhtia,",date,"2001,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.03435709299387429000,CIA_07
16100,place,"Canada,Afghanistan,Montreal,",date,"12 December, 2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.00427583975859579100,CIA_07
16101,place,"Afghanistan,Chicago,Illinois,",date,"1998,1999,1996,12 March, 2003,1993,16 May, 2003,1993 - 1998,July 17, 1999,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.00930215815803410000,CIA_10
16102,place,"Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,Los Angeles,California,Maryland,Feyzabad,",date,"1997,16 February, 2004,1995,",0.04011882581775496000,DIA_03
16103,place,"Windsor,Ontario,Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,2002,16 February, 2004,1995,",0.05660402525593859000,DIA_03
16104,place,"Detroit,Michigan,Afghanistan,Maryland,",date,"1997,1994,1999,16 February, 2004,1995,",0.11195136162023019000,DIA_03
16105,place,"Afghanistan,Maryland,",date,"1997,1994,1999,2001,16 February, 2004,1995,",0.00718015549194503700,DIA_03
16106,place,"Canada,Detroit,Michigan,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,16 February, 2004,1995,",0.00768049160868967350,DIA_03
16107,place,"Los Angeles,California,",date,"1997,20 June, 2003,1990s,1974,23 June, 2003,16 February, 2004,1995,",0.00039264330964953040,CIA_13
16108,place,"Canada,Afghanistan,",date,"1 November, 2003,1997,12 December, 2002,2002,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,16 February, 2004,1995,",0.01063824458271885200,CIA_07
16109,place,"Canada,New York,Paris,France,Buffalo,Montreal,Quebec,175 Rue Durocher,Walden Ave.,Schiller Park,",date,"2 April, 2003,1 April, 2003,17 April, 2003,6 April, 2003,",0.01371342864109983300,FBI_01
16110,place,"Canada,Paris,France,Montreal,",date,"2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,17 April, 2003,6 April, 2003,",0.00056174142378960270,CIA_07
16111,place,"Canada,Montreal,Quebec,Chicago,Illinois,",date,"25 April, 2003,2 April, 2003,1 April, 2003,",0.00200027444410818970,CIA_07
16112,place,"Chicago,Illinois,Amsterdam,Netherlands,",date,"25 April, 2003,20 June, 2003,1990s,1974,23 June, 2003,",0.00002354283911727010,CIA_13
16113,place,"Canada,Montreal,Chicago,Illinois,",date,"25 April, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.00148616594279325840,CIA_07
16114,place,"Canada,Chicago,Illinois,",date,"25 April, 2003,1992,1 July, 2003,2 April, 2003,1 April, 2003,Fall of 2001,1997 - 2000,",0.01157668189129306000,CIA_07
16115,place,"Canada,Montreal,Quebec,",date,"25 April, 2003,2 April, 2003,1 April, 2003,1 May, 2003,17 April, 2003,6 April, 2003,",0.02638928887793964000,FBI_01
16116,place,"Cuba,Havana,Moscow,Russia,Middle East,South America,Saratov,Europe,",date,"1986,1992,",0.01016630072889932000,CIA_31
16117,place,"Cuba,Columbia,231 12th St.,Missouri,",date,"26 December, 2003,12 September, 2003,",0.01544459842085132500,FBI_13
16118,place,"Cuba,New Jersey,Havana,Moscow,Russia,Columbia,",date,"12 September, 2003,1992,",0.00618772401167005000,CIA_17
16119,place,"Cuba,New Jersey,Havana,Columbia,224 Paulson Ave.,Clifton,",date,"12 September, 2003,1991,",0.00439254556442082550,FBI_10
